order_id,customer_id,order_date,product_id,quantity,status,payment_method,total_amount
ORD-00002431,CUST-000468,2025-03-14,PROD-00001,3,pending,Debit Card,556.07
ORD-00002432,CUST-000647,2025-04-13,PROD-00046,3,cancelled,PayPal,1038.12
ORD-00002433,CUST-000975,2026-01-23,PROD-00166,3,pending,Debit Card,513.06
ORD-00002434,CUST-000282,2026-01-27,PROD-00174,5,cancelled,PayPal,1259.33
ORD-00002435,CUST-000115,2025-04-30,PROD-00194,2,pending,Credit Card,652.03
ORD-00002436,CUST-000998,2025-11-11,PROD-00131,4,pending,Credit Card,374.01
ORD-00002437,CUST-000779,2025-03-27,PROD-00111,3,completed,PayPal,698.01
ORD-00002438,CUST-000704,2025-07-30,PROD-00138,2,completed,Credit Card,1530.45
ORD-00002439,CUST-000219,2025-10-30,PROD-00079,5,pending,PayPal,1537.51
ORD-00002440,CUST-000484,2025-05-09,PROD-00027,3,cancelled,Credit Card,1150.6
ORD-00002441,CUST-000159,2025-11-11,PROD-00083,2,completed,PayPal,1575.91
ORD-00002442,CUST-000873,2025-07-13,PROD-00041,5,cancelled,Credit Card,664.85
ORD-00002443,CUST-000529,2025-10-08,PROD-00122,5,pending,Debit Card,553.38
ORD-00002444,CUST-000956,2025-05-03,PROD-00068,4,pending,PayPal,307.07
ORD-00002445,CUST-000342,2025-12-18,PROD-00187,3,cancelled,PayPal,910.42
ORD-00002446,CUST-000436,2025-11-08,PROD-00145,4,pending,Credit Card,1529.2
ORD-00002447,CUST-000414,2025-08-22,PROD-00015,4,pending,Debit Card,1614.63
ORD-00002448,CUST-000999,2025-11-07,PROD-00117,3,completed,Debit Card,420.38
ORD-00002449,CUST-000678,2025-08-12,PROD-00184,3,pending,PayPal,66.88
ORD-00002450,CUST-000438,2025-11-16,PROD-00098,3,cancelled,Debit Card,1483.25
ORD-00002451,CUST-000817,2025-09-26,PROD-00056,5,cancelled,PayPal,1715.68
ORD-00002452,CUST-000110,2026-01-03,PROD-00020,2,completed,PayPal,1451.24
ORD-00002453,CUST-000965,2025-08-02,PROD-00185,5,pending,Credit Card,1566.83
ORD-00002454,CUST-000400,2025-08-26,PROD-00177,4,completed,PayPal,1974.12
ORD-00002455,CUST-000601,2025-03-23,PROD-00097,1,completed,Credit Card,1286.46
ORD-00002456,CUST-000283,2026-02-13,PROD-00138,3,pending,PayPal,239.84
ORD-00002457,CUST-000138,2025-05-29,PROD-00192,1,pending,Debit Card,839.28
ORD-00002458,CUST-000156,2026-01-09,PROD-00039,5,pending,Debit Card,415.99
ORD-00002459,CUST-000091,2025-09-20,PROD-00113,2,pending,Debit Card,1102.24
ORD-00002460,CUST-000677,2025-05-02,PROD-00067,5,cancelled,PayPal,1385.35
ORD-00002461,CUST-000144,2025-04-08,PROD-00198,1,cancelled,Debit Card,1483.34
ORD-00002462,CUST-000981,2025-11-27,PROD-00093,4,cancelled,Credit Card,384.6
ORD-00002463,CUST-000480,2025-05-01,PROD-00059,4,pending,PayPal,413.99
ORD-00002464,CUST-000995,2025-12-29,PROD-00181,3,pending,Debit Card,1500.35
ORD-00002465,CUST-000024,2025-11-25,PROD-00036,1,cancelled,PayPal,866.12
ORD-00002466,CUST-000826,2025-05-16,PROD-00125,1,cancelled,Credit Card,1827.7
ORD-00002467,CUST-000525,2025-07-16,PROD-00096,1,cancelled,PayPal,1991.4
ORD-00002468,CUST-000983,2025-12-24,PROD-00130,3,cancelled,PayPal,579.64
ORD-00002469,CUST-000342,2025-06-10,PROD-00163,1,cancelled,Credit Card,1139.31
ORD-00002470,CUST-000998,2025-07-22,PROD-00143,1,cancelled,Credit Card,1601.21
ORD-00002471,CUST-000867,2025-10-14,PROD-00023,5,pending,Debit Card,1307.34
ORD-00002472,CUST-000196,2025-05-12,PROD-00193,1,cancelled,PayPal,1639.16
ORD-00002473,CUST-000477,2025-05-24,PROD-00116,2,cancelled,PayPal,164.59
ORD-00002474,CUST-000664,2025-06-28,PROD-00148,3,pending,Debit Card,1566.6
ORD-00002475,CUST-000758,2025-05-21,PROD-00111,1,pending,Debit Card,601.75
ORD-00002476,CUST-000639,2025-02-24,PROD-00100,1,completed,Credit Card,658.32
ORD-00002477,CUST-000155,2026-01-13,PROD-00067,2,cancelled,Debit Card,1540.2
ORD-00002478,CUST-000546,2025-10-30,PROD-00118,2,cancelled,PayPal,1788.62
ORD-00002479,CUST-000733,2025-06-05,PROD-00148,2,completed,Credit Card,428.17
ORD-00002480,CUST-000186,2025-04-22,PROD-00026,1,cancelled,Debit Card,1890.1
ORD-00002481,CUST-000041,2025-03-16,PROD-00200,2,cancelled,PayPal,1910.23
ORD-00002482,CUST-000336,2025-08-21,PROD-00081,2,cancelled,Credit Card,419.37
ORD-00002483,CUST-000168,2026-01-18,PROD-00109,3,completed,Credit Card,1549.24
ORD-00002484,CUST-000028,2025-03-16,PROD-00036,4,completed,PayPal,70.34
ORD-00002485,CUST-000889,2025-11-25,PROD-00191,2,pending,Credit Card,904.69
ORD-00002486,CUST-000409,2025-07-29,PROD-00051,2,pending,Debit Card,1632.71
ORD-00002487,CUST-000096,2025-10-26,PROD-00045,5,cancelled,Debit Card,1042.66
ORD-00002488,CUST-000167,2026-01-16,PROD-00194,2,completed,PayPal,1486.47
ORD-00002489,CUST-000367,2025-08-04,PROD-00192,3,pending,Credit Card,436.45
ORD-00002490,CUST-000093,2026-02-14,PROD-00130,3,pending,PayPal,1027.3
ORD-00002491,CUST-000968,2025-10-26,PROD-00117,1,completed,PayPal,1610.76
ORD-00002492,CUST-000410,2025-06-18,PROD-00026,3,pending,PayPal,1676.34
ORD-00002493,CUST-000445,2025-12-01,PROD-00167,3,completed,Debit Card,187.21
ORD-00002494,CUST-000660,2026-01-22,PROD-00100,4,completed,PayPal,1464.67
ORD-00002495,CUST-000919,2025-11-04,PROD-00083,1,completed,Credit Card,371.17
ORD-00002496,CUST-000010,2025-10-01,PROD-00033,5,completed,Credit Card,1396.24
ORD-00002497,CUST-000781,2026-02-08,PROD-00010,1,cancelled,Credit Card,1735.36
ORD-00002498,CUST-000677,2025-09-18,PROD-00076,3,cancelled,PayPal,1650.04
ORD-00002499,CUST-000430,2025-11-15,PROD-00045,2,cancelled,Credit Card,1489.09
ORD-00002500,CUST-000830,2025-06-18,PROD-00172,2,pending,Credit Card,1577.38
ORD-00002501,CUST-000031,2025-07-03,PROD-00128,2,pending,PayPal,1258.12
ORD-00002502,CUST-000931,2025-12-15,PROD-00068,5,pending,Credit Card,1570.87
ORD-00002503,CUST-000340,2025-07-07,PROD-00008,4,completed,Debit Card,1746.62
ORD-00002504,CUST-000936,2025-06-11,PROD-00105,1,cancelled,PayPal,1529.75
ORD-00002505,CUST-000740,2025-08-20,PROD-00135,2,completed,Credit Card,49.58
ORD-00002506,CUST-000919,2025-09-09,PROD-00058,1,pending,Credit Card,242.57
ORD-00002507,CUST-000488,2025-11-21,PROD-00119,4,cancelled,PayPal,286.12
ORD-00002508,CUST-000618,2025-05-16,PROD-00164,1,pending,PayPal,949.58
ORD-00002509,CUST-000925,2025-04-25,PROD-00066,2,pending,Debit Card,1089.17
ORD-00002510,CUST-000980,2025-11-01,PROD-00158,1,pending,PayPal,1502.46
ORD-00002511,CUST-000873,2025-07-21,PROD-00147,2,completed,Credit Card,1039.17
ORD-00002512,CUST-000825,2026-01-10,PROD-00037,2,cancelled,Credit Card,1491.51
ORD-00002513,CUST-000735,2025-06-20,PROD-00104,3,cancelled,Credit Card,514.56
ORD-00002514,CUST-000257,2025-12-10,PROD-00048,3,pending,Debit Card,1948.43
ORD-00002515,CUST-000685,2026-02-02,PROD-00152,5,cancelled,Debit Card,1975.53
ORD-00002516,CUST-000274,2025-07-19,PROD-00195,2,pending,PayPal,762.05
ORD-00002517,CUST-000149,2026-01-05,PROD-00149,1,cancelled,PayPal,1271.12
ORD-00002518,CUST-000814,2025-08-10,PROD-00051,2,completed,Credit Card,1276.57
ORD-00002519,CUST-000856,2025-04-18,PROD-00061,2,pending,PayPal,43.19
ORD-00002520,CUST-000493,2025-11-19,PROD-00124,3,completed,Debit Card,1741.66
ORD-00002521,CUST-000995,2025-07-13,PROD-00148,4,pending,Credit Card,917.32
ORD-00002522,CUST-000270,2026-02-04,PROD-00140,4,completed,Debit Card,573.02
ORD-00002523,CUST-000787,2026-01-07,PROD-00132,3,pending,Credit Card,525.46
ORD-00002524,CUST-000827,2025-12-07,PROD-00125,5,pending,Debit Card,211.08
ORD-00002525,CUST-000877,2025-07-11,PROD-00088,5,pending,Credit Card,1568.27
ORD-00002526,CUST-000437,2026-01-06,PROD-00165,1,cancelled,Credit Card,207.28
ORD-00002527,CUST-000999,2025-04-17,PROD-00118,1,completed,Debit Card,1431.14
ORD-00002528,CUST-000130,2025-07-05,PROD-00089,3,pending,PayPal,1115.53
ORD-00002529,CUST-000963,2025-07-30,PROD-00022,5,completed,PayPal,1643.65
ORD-00002530,CUST-000907,2025-12-18,PROD-00131,2,completed,Debit Card,459.28
ORD-00002531,CUST-000018,2026-01-19,PROD-00051,3,cancelled,Debit Card,1564.28
ORD-00002532,CUST-000577,2025-04-18,PROD-00136,5,completed,Debit Card,738.06
ORD-00002533,CUST-000236,2026-02-03,PROD-00178,5,completed,PayPal,334.32
ORD-00002534,CUST-000697,2025-05-12,PROD-00043,5,completed,Debit Card,321.06
ORD-00002535,CUST-000965,2025-02-27,PROD-00157,4,completed,PayPal,116.85
ORD-00002536,CUST-000993,2025-08-13,PROD-00103,3,pending,Debit Card,1944.58
ORD-00002537,CUST-000916,2025-06-01,PROD-00122,4,pending,Credit Card,1448.66
ORD-00002538,CUST-000308,2025-05-05,PROD-00001,1,pending,Debit Card,1120.4
ORD-00002539,CUST-000320,2025-08-23,PROD-00054,5,cancelled,Credit Card,137.26
ORD-00002540,CUST-000421,2025-04-20,PROD-00036,2,pending,Credit Card,1533.89
ORD-00002541,CUST-000827,2025-12-22,PROD-00063,4,completed,Debit Card,849.64
ORD-00002542,CUST-000606,2025-12-31,PROD-00050,2,pending,Credit Card,468.08
ORD-00002543,CUST-000972,2025-06-03,PROD-00071,2,pending,Credit Card,1457.44
ORD-00002544,CUST-000600,2025-05-02,PROD-00173,2,completed,PayPal,301.97
ORD-00002545,CUST-000283,2025-10-02,PROD-00195,3,completed,Debit Card,252.24
ORD-00002546,CUST-000319,2025-08-23,PROD-00135,1,cancelled,Debit Card,952.8
ORD-00002547,CUST-000677,2025-07-31,PROD-00113,3,completed,Debit Card,1490.97
ORD-00002548,CUST-000466,2025-12-30,PROD-00040,1,cancelled,PayPal,1752.97
ORD-00002549,CUST-000973,2025-08-19,PROD-00011,4,pending,Credit Card,1261.26
ORD-00002550,CUST-000437,2025-10-23,PROD-00150,2,cancelled,Debit Card,1733.7
ORD-00002551,CUST-000499,2025-07-01,PROD-00195,3,completed,Debit Card,224.04
ORD-00002552,CUST-000750,2025-04-01,PROD-00155,5,pending,Credit Card,1741.34
ORD-00002553,CUST-000681,2026-02-05,PROD-00127,4,pending,Credit Card,1283.36
ORD-00002554,CUST-000886,2025-11-07,PROD-00198,3,cancelled,Debit Card,566.21
ORD-00002555,CUST-000258,2025-10-02,PROD-00164,5,pending,PayPal,1340.62
ORD-00002556,CUST-000258,2025-04-14,PROD-00092,1,completed,Credit Card,1431.93
ORD-00002557,CUST-000498,2025-08-30,PROD-00063,5,pending,Credit Card,1190.35
ORD-00002558,CUST-000682,2025-08-21,PROD-00069,1,cancelled,PayPal,1130.13
ORD-00002559,CUST-000858,2025-05-12,PROD-00145,4,cancelled,Debit Card,1743.38
ORD-00002560,CUST-000684,2025-08-20,PROD-00098,1,cancelled,Credit Card,1188.88
ORD-00002561,CUST-000813,2026-02-07,PROD-00165,1,cancelled,Credit Card,252.6
ORD-00002562,CUST-000783,2025-10-11,PROD-00062,3,cancelled,Debit Card,1424.42
ORD-00002563,CUST-000619,2025-06-25,PROD-00108,4,cancelled,Debit Card,98.93
ORD-00002564,CUST-000663,2025-06-15,PROD-00113,4,cancelled,Debit Card,93.81
ORD-00002565,CUST-000409,2025-10-06,PROD-00161,4,cancelled,Credit Card,447.76
ORD-00002566,CUST-000186,2025-10-03,PROD-00007,3,completed,PayPal,1842.93
ORD-00002567,CUST-000822,2025-09-29,PROD-00008,4,pending,PayPal,1640.37
ORD-00002568,CUST-000353,2025-09-03,PROD-00091,2,pending,PayPal,1571.75
ORD-00002569,CUST-000333,2025-06-26,PROD-00118,3,completed,Credit Card,1125.79
ORD-00002570,CUST-000885,2025-07-08,PROD-00141,3,cancelled,PayPal,1511.57
ORD-00002571,CUST-000800,2025-10-31,PROD-00045,4,completed,PayPal,716.57
ORD-00002572,CUST-000552,2025-04-09,PROD-00190,2,pending,PayPal,220.57
ORD-00002573,CUST-000740,2025-09-16,PROD-00024,4,pending,Debit Card,1004.44
ORD-00002574,CUST-000191,2025-08-14,PROD-00194,4,completed,PayPal,1714.83
ORD-00002575,CUST-000498,2025-02-28,PROD-00090,3,pending,PayPal,1514.45
ORD-00002576,CUST-000983,2025-07-07,PROD-00044,3,completed,Credit Card,395.78
ORD-00002577,CUST-000318,2025-05-23,PROD-00130,5,pending,Debit Card,1085.74
ORD-00002578,CUST-000408,2026-02-02,PROD-00159,1,completed,Credit Card,199.27
ORD-00002579,CUST-000613,2025-10-31,PROD-00170,4,pending,Credit Card,1437.46
ORD-00002580,CUST-000546,2026-01-21,PROD-00091,4,completed,PayPal,225.18
ORD-00002581,CUST-000980,2026-01-18,PROD-00189,3,cancelled,Debit Card,1942.08
ORD-00002582,CUST-000332,2025-10-11,PROD-00058,4,completed,Credit Card,1105.01
ORD-00002583,CUST-000684,2026-01-18,PROD-00071,1,pending,Credit Card,1669.83
ORD-00002584,CUST-000225,2025-08-15,PROD-00063,2,pending,Debit Card,1626.82
ORD-00002585,CUST-000149,2025-06-04,PROD-00004,3,completed,Credit Card,1717.91
ORD-00002586,CUST-000495,2025-06-26,PROD-00113,4,cancelled,Debit Card,1996.78
ORD-00002587,CUST-000197,2025-12-09,PROD-00106,2,cancelled,Debit Card,811.24
ORD-00002588,CUST-000590,2025-11-04,PROD-00100,3,cancelled,PayPal,1610.78
ORD-00002589,CUST-000270,2026-01-18,PROD-00111,3,pending,Credit Card,653.91
ORD-00002590,CUST-000366,2026-02-10,PROD-00020,2,pending,Debit Card,508.85
ORD-00002591,CUST-000552,2025-12-05,PROD-00149,2,completed,Debit Card,1422.54
ORD-00002592,CUST-000549,2025-09-19,PROD-00081,1,cancelled,Credit Card,1445.81
ORD-00002593,CUST-000735,2026-01-21,PROD-00180,5,completed,PayPal,552.88
ORD-00002594,CUST-000857,2025-11-08,PROD-00014,4,cancelled,PayPal,1004.32
ORD-00002595,CUST-000447,2025-10-03,PROD-00017,2,completed,Debit Card,907.97
ORD-00002596,CUST-000666,2025-12-16,PROD-00015,3,pending,Debit Card,312.8
ORD-00002597,CUST-000699,2025-05-24,PROD-00091,1,cancelled,PayPal,1148.11
ORD-00002598,CUST-000971,2025-09-16,PROD-00187,1,cancelled,Debit Card,991.8
ORD-00002599,CUST-000722,2026-01-13,PROD-00196,2,pending,Credit Card,1330.37
ORD-00002600,CUST-000318,2025-06-16,PROD-00138,3,pending,Credit Card,1148.32
ORD-00002601,CUST-000897,2026-01-10,PROD-00131,4,completed,Debit Card,1960.75
ORD-00002602,CUST-000601,2025-07-12,PROD-00081,1,cancelled,Credit Card,1429.99
ORD-00002603,CUST-000367,2025-04-17,PROD-00151,1,completed,Debit Card,145.98
ORD-00002604,CUST-000424,2025-06-19,PROD-00187,2,cancelled,Credit Card,512.62
ORD-00002605,CUST-000616,2025-09-03,PROD-00199,2,completed,Credit Card,1305.83
ORD-00002606,CUST-000507,2025-08-10,PROD-00187,1,pending,Credit Card,206.44
ORD-00002607,CUST-000414,2026-01-17,PROD-00147,4,pending,PayPal,1398.9
ORD-00002608,CUST-000142,2026-02-03,PROD-00088,2,completed,PayPal,723.21
ORD-00002609,CUST-000725,2025-11-15,PROD-00111,3,pending,Credit Card,385.44
ORD-00002610,CUST-000412,2025-03-18,PROD-00052,2,pending,Debit Card,1273.35
ORD-00002611,CUST-000348,2025-07-14,PROD-00116,1,cancelled,PayPal,60.39
ORD-00002612,CUST-000621,2025-05-03,PROD-00016,5,completed,Debit Card,758.83
ORD-00002613,CUST-000173,2025-11-30,PROD-00001,5,completed,Credit Card,667.18
ORD-00002614,CUST-000314,2025-11-09,PROD-00008,5,cancelled,PayPal,1721.53
ORD-00002615,CUST-000979,2025-07-05,PROD-00045,2,cancelled,Debit Card,1006.44
ORD-00002616,CUST-000549,2025-12-03,PROD-00056,3,completed,Debit Card,1826.98
ORD-00002617,CUST-000615,2025-08-14,PROD-00096,5,completed,PayPal,1418.61
ORD-00002618,CUST-000901,2025-05-14,PROD-00198,2,cancelled,Credit Card,1632.44
ORD-00002619,CUST-000456,2025-02-23,PROD-00008,5,completed,Debit Card,1778.7
ORD-00002620,CUST-000813,2025-07-02,PROD-00031,3,pending,Credit Card,711.13
ORD-00002621,CUST-000185,2025-10-07,PROD-00152,5,completed,Credit Card,1005.35
ORD-00002622,CUST-000618,2025-09-15,PROD-00040,5,pending,PayPal,1858.64
ORD-00002623,CUST-000562,2025-12-05,PROD-00100,4,completed,Debit Card,1117.83
ORD-00002624,CUST-000347,2026-02-07,PROD-00064,3,completed,Credit Card,1921.57
ORD-00002625,CUST-000503,2025-08-18,PROD-00049,4,completed,PayPal,136.08
ORD-00002626,CUST-000944,2025-06-16,PROD-00123,5,completed,Debit Card,200.09
ORD-00002627,CUST-000671,2026-01-11,PROD-00083,5,cancelled,Debit Card,1410.37
ORD-00002628,CUST-000535,2025-05-06,PROD-00101,5,cancelled,Credit Card,579.47
ORD-00002629,CUST-000139,2025-12-15,PROD-00115,2,pending,Debit Card,864.11
ORD-00002630,CUST-000446,2025-05-01,PROD-00097,1,pending,Credit Card,992.65
ORD-00002631,CUST-000330,2026-01-26,PROD-00144,4,cancelled,PayPal,625.68
ORD-00002632,CUST-000806,2025-10-01,PROD-00198,3,cancelled,Debit Card,129.13
ORD-00002633,CUST-000852,2025-06-10,PROD-00011,2,completed,PayPal,1786.34
ORD-00002634,CUST-000766,2025-03-16,PROD-00147,5,completed,Debit Card,641.03
ORD-00002635,CUST-000050,2026-01-11,PROD-00137,1,completed,PayPal,782.1
ORD-00002636,CUST-000361,2025-09-01,PROD-00138,1,cancelled,PayPal,1482.31
ORD-00002637,CUST-000537,2025-08-25,PROD-00046,5,pending,Debit Card,1404.38
ORD-00002638,CUST-000933,2025-05-23,PROD-00055,1,pending,Credit Card,1786.87
ORD-00002639,CUST-000730,2025-07-09,PROD-00082,1,cancelled,Credit Card,1000.64
ORD-00002640,CUST-000585,2025-11-05,PROD-00164,5,completed,Credit Card,1845.73
ORD-00002641,CUST-000211,2025-12-31,PROD-00177,1,pending,Credit Card,1810.7
ORD-00002642,CUST-000676,2025-06-11,PROD-00085,2,pending,Credit Card,756.13
ORD-00002643,CUST-000858,2025-05-07,PROD-00103,1,completed,Credit Card,1205.53
ORD-00002644,CUST-000637,2025-06-10,PROD-00172,3,pending,Debit Card,1149.67
ORD-00002645,CUST-000885,2025-03-04,PROD-00161,3,completed,Debit Card,1478.53
ORD-00002646,CUST-000280,2025-10-15,PROD-00105,1,pending,PayPal,766.72
ORD-00002647,CUST-000863,2025-07-26,PROD-00049,4,pending,Debit Card,40.65
ORD-00002648,CUST-000710,2025-07-06,PROD-00102,1,cancelled,PayPal,275.2
ORD-00002649,CUST-000707,2025-12-02,PROD-00058,1,cancelled,Credit Card,248.25
ORD-00002650,CUST-000924,2026-02-20,PROD-00126,1,completed,Debit Card,668.21
ORD-00002651,CUST-000967,2025-08-04,PROD-00190,3,cancelled,Debit Card,1862.63
ORD-00002652,CUST-000408,2025-07-11,PROD-00073,5,pending,PayPal,1713.91
ORD-00002653,CUST-000268,2025-04-20,PROD-00028,1,pending,Credit Card,1901.41
ORD-00002654,CUST-000569,2025-08-03,PROD-00128,2,completed,Debit Card,1991.21
ORD-00002655,CUST-000481,2025-06-16,PROD-00123,1,completed,Credit Card,95.3
ORD-00002656,CUST-000398,2026-01-30,PROD-00048,1,cancelled,Credit Card,498.67
ORD-00002657,CUST-000631,2025-08-07,PROD-00095,4,cancelled,Credit Card,895.21
ORD-00002658,CUST-000788,2025-05-05,PROD-00011,5,completed,Credit Card,1455.32
ORD-00002659,CUST-000045,2025-10-01,PROD-00146,1,completed,PayPal,1721.79
ORD-00002660,CUST-000257,2025-06-06,PROD-00045,3,pending,Credit Card,1805.09
ORD-00002661,CUST-000058,2025-09-24,PROD-00101,4,completed,PayPal,1021.08
ORD-00002662,CUST-000231,2025-06-20,PROD-00048,2,pending,Debit Card,1447.94
ORD-00002663,CUST-000026,2025-02-28,PROD-00113,1,completed,Debit Card,1066.54
ORD-00002664,CUST-000571,2025-03-13,PROD-00042,2,cancelled,PayPal,132.29
ORD-00002665,CUST-000702,2025-06-21,PROD-00017,4,cancelled,Debit Card,54.57
ORD-00002666,CUST-000738,2025-08-15,PROD-00044,3,pending,Credit Card,304.1
ORD-00002667,CUST-000107,2025-04-14,PROD-00176,2,completed,PayPal,26.77
ORD-00002668,CUST-000060,2025-12-23,PROD-00100,5,completed,Credit Card,1529.11
ORD-00002669,CUST-000037,2025-07-09,PROD-00145,5,completed,Credit Card,1304.75
ORD-00002670,CUST-000933,2025-03-03,PROD-00122,5,cancelled,PayPal,579.29
ORD-00002671,CUST-000631,2025-07-30,PROD-00100,4,cancelled,Credit Card,1372.1
ORD-00002672,CUST-000628,2025-06-20,PROD-00065,3,cancelled,PayPal,968.68
ORD-00002673,CUST-000921,2025-04-28,PROD-00040,4,cancelled,PayPal,463.2
ORD-00002674,CUST-000294,2025-10-04,PROD-00164,2,pending,PayPal,1766.24
ORD-00002675,CUST-000377,2025-11-27,PROD-00190,1,pending,PayPal,305.09
ORD-00002676,CUST-000471,2025-10-15,PROD-00106,5,completed,PayPal,267.55
ORD-00002677,CUST-000642,2025-06-20,PROD-00091,2,pending,PayPal,1769.57
ORD-00002678,CUST-000472,2025-11-25,PROD-00188,4,pending,PayPal,937.76
ORD-00002679,CUST-000346,2025-03-08,PROD-00084,4,completed,Debit Card,1069.27
ORD-00002680,CUST-000252,2025-08-28,PROD-00056,2,cancelled,Credit Card,1897.05
ORD-00002681,CUST-000747,2025-11-13,PROD-00169,5,pending,PayPal,1105.45
ORD-00002682,CUST-000783,2025-11-10,PROD-00105,3,cancelled,PayPal,442.76
ORD-00002683,CUST-000145,2025-08-22,PROD-00121,1,cancelled,Debit Card,915.59
ORD-00002684,CUST-000927,2026-01-27,PROD-00199,5,pending,Credit Card,414.83
ORD-00002685,CUST-000346,2025-04-14,PROD-00142,2,cancelled,PayPal,1875.5
ORD-00002686,CUST-000443,2025-03-31,PROD-00047,4,completed,Debit Card,428.78
ORD-00002687,CUST-000582,2025-04-22,PROD-00171,2,pending,Debit Card,1367.65
ORD-00002688,CUST-000788,2025-11-10,PROD-00040,4,cancelled,Credit Card,318.35
ORD-00002689,CUST-000325,2025-03-27,PROD-00120,2,cancelled,Credit Card,1529.99
ORD-00002690,CUST-000499,2025-07-03,PROD-00081,5,cancelled,Debit Card,1475.93
ORD-00002691,CUST-000897,2025-07-02,PROD-00010,1,completed,Credit Card,62.5
ORD-00002692,CUST-000943,2025-03-23,PROD-00014,3,completed,PayPal,1864.49
ORD-00002693,CUST-000366,2025-06-27,PROD-00052,2,completed,PayPal,1684.54
ORD-00002694,CUST-000372,2025-03-19,PROD-00160,3,cancelled,PayPal,960.67
ORD-00002695,CUST-000721,2025-07-18,PROD-00045,3,pending,Credit Card,1608.63
ORD-00002696,CUST-000164,2025-03-16,PROD-00039,2,pending,Credit Card,1073.96
ORD-00002697,CUST-000634,2025-07-24,PROD-00105,2,cancelled,Debit Card,1264.79
ORD-00002698,CUST-000717,2025-12-08,PROD-00072,2,completed,Debit Card,1891.9
ORD-00002699,CUST-000932,2025-11-03,PROD-00114,1,completed,Credit Card,1762.86
ORD-00002700,CUST-000485,2025-09-10,PROD-00098,4,completed,Credit Card,1180.63
ORD-00002701,CUST-000838,2025-03-26,PROD-00093,4,cancelled,Debit Card,380.03
ORD-00002702,CUST-000916,2025-05-08,PROD-00006,4,cancelled,Debit Card,700.78
ORD-00002703,CUST-000348,2025-04-21,PROD-00022,3,completed,Credit Card,287.19
ORD-00002704,CUST-000308,2025-11-28,PROD-00174,4,completed,Credit Card,1985.94
ORD-00002705,CUST-000810,2026-01-05,PROD-00172,2,cancelled,PayPal,598.85
ORD-00002706,CUST-000812,2025-05-16,PROD-00022,3,cancelled,PayPal,51.59
ORD-00002707,CUST-000913,2025-03-14,PROD-00152,4,completed,PayPal,1705.48
ORD-00002708,CUST-000197,2025-10-30,PROD-00132,3,cancelled,Credit Card,989.43
ORD-00002709,CUST-000928,2025-03-02,PROD-00043,1,cancelled,Credit Card,1407.02
ORD-00002710,CUST-000270,2025-10-15,PROD-00115,4,pending,Credit Card,560.22
ORD-00002711,CUST-000778,2025-11-04,PROD-00169,4,cancelled,Credit Card,679.18
ORD-00002712,CUST-000033,2025-08-16,PROD-00034,5,completed,Debit Card,1155.83
ORD-00002713,CUST-000310,2025-03-09,PROD-00098,2,pending,PayPal,789.03
ORD-00002714,CUST-000712,2025-11-26,PROD-00173,3,cancelled,PayPal,684.56
